video_name,rep_number,label,body_side,min_knee_angle,min_hip_angle,max_torso_lean_degrees,max_depth_ratio,hip_to_ankle_bottom_alignment,avg_knee_angle_descent,avg_hip_angle_descent,max_shin_forward_angle,descent_duration_seconds,ascent_duration_seconds,bottom_pause_duration_seconds,descent_to_ascent_ratio,total_rep_duration,time_to_max_jerk,shoulder_x_sd,hip_x_sd,knee_x_sd,shoulder_hip_x_corr,hip_knee_x_corr,shoulder_max_x_drift,hip_max_x_drift,torso_lean_to_depth_ratio,knee_travel_to_depth_ratio,ascent_path_symmetry,avg_descent_velocity_y,avg_ascent_velocity_y,max_acceleration_y,max_jerk_y,peak_ascent_velocity_y,sticking_point_velocity_drop,velocity_loss_vs_rep_1
good_no_weights_personal.mp4,2,good,right,25.834568537926128,28.826861495255102,50.51741268592632,0.12451359952301011,0.07905207872390752,76.37359667857164,80.21628952238301,58.35229956829515,10.233333333333333,2.9,0.36666666666666664,3.528735632183908,13.1,0.29770992366412213,0.01065752882476684,0.02486222380322956,0.04389128198169856,-0.6391310588147515,-0.9336633341298752,0.021733427047729403,0.07788672447204592,0.7007114868783502,0.5181260311208656,0.9500982870953654,0.000611104444882732,0.002153442097806337,0.0007771313190458999,0.0011165738105774,0.0055127263069152,0.005495214462280201,0.8998284576139057
good_no_weights_personal.mp4,3,good,right,23.733206064385374,30.647995188288085,49.2271555236293,0.11568327276723944,0.07734990715980522,86.60819954049276,86.23153160340428,57.99743306650841,9.7,2.8333333333333335,0.36666666666666664,3.4235294117647053,12.5,0.4666666666666667,0.009482205336638396,0.024833258600638498,0.047025959539026455,-0.5595875920437842,-0.9280962161299215,0.023662644624710072,0.06716431379318244,0.6742522441255165,0.6153458175602629,0.9553667839174633,0.0006478072851383807,0.002229574427885124,0.0009470224380494002,0.0013598918914793001,0.0048984289169311,0.0048538684844970405,0.9316407999188756
good_no_weights_personal.mp4,4,good,right,24.91525544843346,29.682740904904534,54.52635395973535,0.13049561764990128,0.07749340534210214,87.03522401298449,86.13897168797268,58.876165937588084,7.066666666666666,3.033333333333333,0.36666666666666664,2.32967032967033,10.066666666666666,0.7980132450331126,0.015685645775588203,0.02363628272909982,0.04707741458464134,-0.7304567679848077,-0.9510961932859014,0.044036978483200095,0.07032104134559641,0.7287617142206285,0.595078173271201,0.9281521354221525,0.0008723084656697013,0.0020305859518574758,0.0009255051612854,0.0011379480361938003,0.0047859787940979,0.004762828350067061,0.8484922937903384
good_no_weights_personal.mp4,5,good,right,23.107386882882054,29.748614164139646,52.64234744824699,0.11649231712659394,0.07690013647079458,100.18708932746998,101.71503753955655,58.49805593941009,7.7,4.633333333333334,0.36666666666666664,1.6618705035971222,12.3,0.7127371273712737,0.016292462750785292,0.03067187813926972,0.04781242063150708,-0.6004465062525737,-0.9590884586655646,0.045792353153228715,0.08264909386634822,0.7124507765472085,0.5874888631451552,0.9378200495709935,0.000811532333299678,0.0013658216102517432,0.0007260203361511997,0.0013749718666078996,0.0048393249511718,0.004839223623275615,0.5707166002654667
good_no_weights_personal.mp4,6,good,right,25.234431467764193,31.93759376923595,50.97304955801474,0.12173770715504181,0.08134454488754272,66.4168845945541,70.13736371584164,56.91127813658995,5.066666666666666,2.7666666666666666,0.36666666666666664,1.8313253012048192,7.8,0.7692307692307693,0.010544827156239637,0.021380745266428,0.04059922000688878,-0.6452688634363096,-0.8796958670094641,0.030651074647903398,0.07833271622657784,0.654034428782829,0.5407966688709603,0.9585270797480604,0.001251033536697646,0.0022653678095483844,0.0010135531425477001,0.0013963580131530996,0.005387508869171,0.005238503217697,0.9465972751580506
good_squad_video.mp4,1,good,left,77.46685199175441,74.36799363432903,24.551868520463422,0.6744633191579723,0.022818565368652344,162.6978204492497,162.19573121181708,20.97028280817636,5.066666666666666,1.4666666666666666,0.36666666666666664,3.4545454545454546,6.5,0.09743589743589744,0.020732319729151103,0.01527569884258465,0.019114935331591542,-0.13238267317853028,-0.7499595903575375,0.08526320457458492,0.03336751461029053,-0.2673763250580874,0.16882483549674607,0.35502738229645814,0.0018320976903563927,0.004783202843232561,0.0106356024742125,0.011035805940627901,0.0165488123893737,0.0164142489433289,1.0
good_squad_video.mp4,2,good,left,71.75029825519225,66.88990356374674,27.17330449607417,0.6340567479592355,0.0216461300849915,121.68053165941646,116.99134503323802,21.209648280350283,1.1,2.0,0.36666666666666664,0.55,3.066666666666667,0.5760869565217391,0.025423332293490725,0.01463576607889237,0.02275556615438834,-0.20828548852211695,-0.579468137473686,0.06515445113182072,0.03742197751998899,-0.34382761324377836,0.2158744128816094,-0.6989099879237398,0.007044158559856952,0.004557491640249863,0.006200748682022,0.0067881345748901,0.0183048367500304,0.0180881738662719,0.952811701619127
good_squat_short.mp4,1,good,left,55.9623732057177,45.68545459927662,52.95009081715525,0.4118488259079238,0.08628752231597903,96.56260472526009,99.57647824992452,69.3080147669833,5.5,2.1666666666666665,0.36666666666666664,2.5384615384615388,7.633333333333334,0.8820960698689956,0.047441722567895306,0.04545464142870796,0.08449855169219803,0.5603376817404646,-0.04680809655309837,0.2205540418624879,0.11241919994354244,-0.8934469897707603,0.5569014721180415,-0.03528381400097066,0.0014378301302591585,0.0036798864144544957,0.0035681366920470004,0.004609274864196601,0.0108883738517761,0.010778784751892001,1.0
good_weights_personal.mp4,1,good,right,22.002338639580895,30.379982769781538,51.14721789077283,0.11806176398217193,0.06318753957748408,61.04239311909841,69.54267239375284,59.35631342609054,7.7,3.4,0.36666666666666664,2.264705882352941,11.066666666666666,0.8524096385542169,0.023682539676265452,0.017580126293547164,0.03674962900618036,-0.42559893063041476,-0.6847895425992835,0.08743433952331547,0.07274271845817559,0.7030860264701191,0.6190545865163721,0.626945439528546,0.0008463474063129828,0.0018217772829766078,0.0021436214447021,0.0028004646301269,0.00631765127182,0.006307691335678055,1.0
good_weights_personal.mp4,2,good,right,24.14767162202229,35.57835810913911,56.62827903107293,0.13585941633497936,0.0649803817272186,84.85514198404734,83.84710908586658,57.31617427436449,8.133333333333333,4.233333333333333,0.36666666666666664,1.921259842519685,12.333333333333334,0.727027027027027,0.018618966021821868,0.021645210314407113,0.04560132462874478,-0.6583610746776346,-0.8479412629729973,0.07162494063377378,0.05773701667785641,0.6499064625390468,0.6033416437924339,0.5910551301819766,0.0007487977625893438,0.0014443318205555312,0.0026971220970153,0.0040578961372375,0.0071393013000489,0.007137256860733004,0.7928147057557072
good_weights_personal.mp4,3,good,right,26.186980886782674,32.95046898332489,54.07602699921122,0.1372982082028589,0.06929203271865841,63.363846680139964,63.887206103218105,56.36501235037654,6.3,3.466666666666667,0.36666666666666664,1.8173076923076923,9.733333333333333,0.7431506849315068,0.019013859520746086,0.018679523567758097,0.04378953257707448,-0.7073856205166635,-0.8143650913941161,0.05563583970069891,0.0690480351448059,0.669745962236634,0.5742836945728739,0.39203241531872013,0.0009750293360815726,0.0017842058378916075,0.0018500566482543995,0.003663456439971999,0.00542893409729,0.005426222085952719,0.9793764883138667
good_weights_personal.mp4,4,good,right,26.464061411580477,33.16929276848428,53.060663954978,0.1505677025592586,0.0717332363128661,83.24681529665266,79.60564727085413,59.279380660358626,6.1,4.066666666666666,0.36666666666666664,1.5,10.133333333333333,0.7664473684210527,0.021069448943950846,0.023425861854331303,0.050268925021820225,-0.7736661195103239,-0.8697646719164053,0.055125868320465066,0.05931420922279357,0.7562280402018543,0.6611021007217521,0.8082958314157396,0.000997110045021309,0.0015166518141011339,0.0016830205917359002,0.0016975998878479,0.0055366456508636,0.0055343031883238825,0.8325122001867712
good_weights_personal.mp4,5,good,right,23.019745658318477,30.479987104002504,55.32133469051285,0.12742196329296662,0.06522513628005977,91.81661370060668,88.64348129736084,58.57174948954505,5.366666666666666,2.2666666666666666,0.36666666666666664,2.3676470588235294,7.6,0.8903508771929824,0.02215531195743476,0.022791443589956596,0.04676028941895755,-0.6665017807539456,-0.8263777156122842,0.0550204634666443,0.0783889532089232,0.7272960252928046,0.6276966418149509,0.5509764873814579,0.0011801262819988725,0.002657223799649356,0.0017282843589782,0.0026251435279847,0.0047178626060485,0.0043637871742249,1.4585887223863663
